,0,1
0,-0.8072358426845737,2.6694629546280844
1,1.9263584960720843,4.152430119150692
2,-1.5001656305472684,3.101332514914699
3,-1.1090503100045794,2.87786353598149
4,-2.531226725436519,1.9196905331012588
5,1.2665982669235119,1.9923020346500282
6,-0.7660861192627355,3.0005445733360743
7,-0.7300001120785176,6.25456272268018
8,1.9701519189134722,0.3333626266357764
9,2.2954069548480707,3.4213685088984715
10,0.7375501782921126,1.4386718798977445
11,-2.668805432425752,1.6069118908919104
12,-1.2293896592669595,2.9619045375084707
13,-0.15055573021024848,3.5731095745835653
14,1.0149006303866832,2.6470722251264363
15,2.5785292601209546,0.36008029137987496
16,-2.2508327172805074,1.7982540276526684
17,1.241671524338371,0.37602214996731786
18,-0.27652528150343114,5.0812776832803
19,0.31621375841241217,4.479606280744418
20,-2.3957665600878575,3.574273012192425
21,2.596041106733268,-0.9204139704456327
22,-3.075158336070948,3.449856900340314
23,0.6070882406040514,4.064408149872464
24,0.759320508609846,4.7491805783431875
25,-0.5645269358981297,4.367049321648722
26,-0.3034190946577444,3.7183561231706173
27,-0.4477908304360365,3.810467444086196
28,2.8092589884113575,1.9629791520359317
29,2.277730685441485,0.8092881367387819
30,-1.2281903532298966,3.828527933563093
31,-2.0495234296203835,3.960859855979499
32,-1.8880171479617716,3.526844602987647
33,2.102906000653002,3.2238558190849664
34,-2.1676297374121045,1.7835706676108953
35,2.7752512515760435,-0.20524255301743288
36,2.3395820404308223,1.3130642861090638
37,-2.629134204128996,2.893332837690744
38,1.5591651874503156,0.8228586772575958
39,2.5321658903551003,1.046113241318015
40,1.6039644843303518,1.1633516349041728
41,1.993629469260663,-0.5350718299961712
42,-0.975534022935107,3.643895597718892
43,0.5935348331714698,0.21422389314925505
44,2.380137137229064,1.8947816407296965
45,1.9821478754846806,-0.39971599601880303
46,2.4778478937057606,1.445144232042602
47,-0.6578976704031443,3.102063526036669
48,1.7495230559490946,3.1199066872550723
49,2.5894686922786496,1.2155487571761183
50,1.153696220800248,3.902006391240128
51,0.2566656899947022,3.490794338894313
52,3.0943639618112706,1.3767588840361653
53,0.9528469735250429,5.382982055560879
54,1.5001611023807007,4.392209414493052
55,2.261958033140881,1.4287061669159966
56,1.7547887358474556,0.5426349288825627
57,-1.251237463881131,2.209497208995016
58,-2.5037993999572308,2.328302338787907
59,3.6733217904331035,0.07325453861010223
60,-1.0605244388399266,2.8234897549219378
61,-2.532215885570764,3.0192894080013337
62,-1.0661096855206498,2.516896103436722
63,-1.3794696115709335,1.9404173840872536
64,-0.7796205048912244,4.7547217892543046
65,1.4287591711861414,4.401683472861017
66,2.5257006662793597,1.2091107314920924
67,1.6540328115216956,0.09758118385333558
68,-1.3341750167221786,3.614320934724562
69,-0.5056792700547423,3.626577534443549
70,0.6672571094993729,2.6277835211184133
71,1.7480606297601624,5.127291481412121
72,0.8778175541210628,3.6403090410862826
73,-1.4407271708417855,5.108780274572963
74,1.2507864362704346,3.412872244452862
75,-2.8916622433043377,2.896012352544043
76,1.5227776022238102,1.5427189333978137
77,1.2893377801973964,3.449691588146665
78,-0.2663351681797561,2.817488757931757
79,-3.133343702671738,1.5448287252911943
80,-2.2577775991732913,1.2761790325233386
81,-0.18108518064435852,3.9914950763226966
82,0.303809630770544,3.9442341659078486
83,0.7085365416525287,3.175775995978383
84,3.139506027827185,5.640315276884782
85,0.06750683258744195,3.8794697064704886
86,0.2982442969820447,5.601633118099489
87,2.662379193348924,-0.1505067468875363
88,0.8903393115748823,4.498080265494162
89,2.272447154071158,0.975874841030089
90,-0.24166843304665586,3.9988236895939697
91,2.122759778673685,0.9140017440508293
92,1.0237850611176202,-0.5323275987475116
93,-0.9727764348951357,2.247756363605826
94,2.2532348113778453,1.979598878415202
95,-1.4583047857412448,2.6456061601880423
96,1.6700432312366276,4.144213889302123
97,0.231010865495048,1.2012675643999382
